id,year,doy,TEM,DALEC,TECO,FBDC,CASA,CENTURY,CLM,ORCHIDEE
0,2015,1,1.118316826,1.094183752,1.09419798,1.094194099,1.118337385,1.118320259,1.094207842,1.09419639
1,2015,2,1.118316826,1.092496168,1.092510363,1.092506491,1.118337385,1.118320259,1.092520202,1.092508776
2,2015,3,1.118316826,1.09236683,1.09238101,1.092377142,1.118337385,1.118320259,1.092390839,1.092379425
3,2015,4,1.118316826,1.093086146,1.09310032,1.093096454,1.118337385,1.118320259,1.093110145,1.093098736
4,2015,5,1.118316826,1.093976068,1.093990236,1.093986371,1.118337385,1.118320259,1.094000057,1.093988652
5,2015,6,1.118316826,1.094886713,1.094900874,1.09489701,1.118337385,1.118320259,1.09491069,1.094899291
6,2015,7,1.118316826,1.095768242,1.095782392,1.095778531,1.118337385,1.118320259,1.095792201,1.09578081
7,2015,8,1.118316826,1.096634689,1.096648826,1.096644968,1.118337385,1.118320259,1.096658627,1.096647246
8,2015,9,1.118316826,1.097476099,1.097490221,1.097486367,1.118337385,1.118320259,1.097500012,1.097488642
9,2015,10,1.118316826,1.099438012,1.099452131,1.099448277,1.118337385,1.118320259,1.099461922,1.099450552
10,2015,11,1.118316826,1.09980839,1.099822483,1.099818635,1.118337385,1.118320259,1.099832257,1.099820907
11,2015,12,1.118316826,1.100253704,1.10026777,1.100263928,1.118337385,1.118320259,1.100277526,1.100266196
12,2015,13,1.118316826,1.10071756,1.100731597,1.100727763,1.118337385,1.118320259,1.100741335,1.100730026
13,2015,14,1.118316826,1.101191056,1.101205061,1.101201235,1.118337385,1.118320259,1.101214779,1.101203494
14,2015,15,1.118316826,1.101654281,1.101668253,1.101664434,1.118337385,1.118320259,1.10167795,1.101666689
15,2015,16,1.118316826,1.102098986,1.102112922,1.102109112,1.118337385,1.118320259,1.102122596,1.102111361
16,2015,17,1.118316826,1.102550168,1.102564065,1.102560265,1.118337385,1.118320259,1.102573715,1.102562508
17,2015,18,1.118316826,1.102987364,1.103001221,1.102997431,1.118337385,1.118320259,1.103010845,1.102999668
18,2015,19,1.118316826,1.103395241,1.103409055,1.103405275,1.118337385,1.118320259,1.103418652,1.103407506
19,2015,20,1.118316826,1.1037919,1.103805667,1.103801898,1.118337385,1.118320259,1.103815235,1.103804123
20,2015,21,1.118316826,1.104173065,1.104186785,1.104183027,1.118337385,1.118320259,1.104196322,1.104185245
21,2015,22,1.118316826,1.10451416,1.104527828,1.104524083,1.118337385,1.118320259,1.104537334,1.104526294
22,2015,23,1.118316826,1.104850952,1.104864567,1.104860835,1.118337385,1.118320259,1.10487404,1.104863038
23,2015,24,1.118316826,1.105266968,1.105280528,1.105276809,1.118337385,1.118320259,1.105289967,1.105279005
24,2015,25,1.118316826,1.105544067,1.105557569,1.105553864,1.118337385,1.118320259,1.105566971,1.105556051
25,2015,26,1.118316826,1.105829269,1.10584271,1.10583902,1.118337385,1.118320259,1.105852074,1.105841198
26,2015,27,1.118316826,1.106191285,1.106204664,1.106200989,1.118337385,1.118320259,1.106213989,1.106203158
27,2015,28,1.118316826,1.106413887,1.106427201,1.106423541,1.118337385,1.118320259,1.106436484,1.106425701
28,2015,29,1.118316826,1.106690784,1.106704029,1.106700386,1.118337385,1.118320259,1.10671327,1.106702537
29,2015,30,1.118316826,1.107048072,1.107061249,1.107057622,1.118337385,1.118320259,1.107070447,1.107059763
30,2015,31,1.118316826,1.107223567,1.107236671,1.107233062,1.118337385,1.118320259,1.107245823,1.107235192
31,2015,32,1.099454728,1.088983761,1.088996573,1.088993042,1.099473096,1.099457691,1.089005528,1.088995126
32,2015,33,1.099454728,1.089139114,1.089151851,1.089148338,1.099473096,1.099457691,1.089160758,1.089150411
33,2015,34,1.099454728,1.075959143,1.075971649,1.075968197,1.099473096,1.099457691,1.0759804,1.075970234
34,2015,35,1.099454728,1.077819076,1.077831523,1.077828084,1.099473096,1.099457691,1.077840239,1.077830114
35,2015,36,1.099454728,1.077092761,1.077105118,1.077101701,1.099473096,1.099457691,1.077113777,1.077103718
36,2015,37,1.099454728,1.087923063,1.087935459,1.087932029,1.099473096,1.099457691,1.087944152,1.087934053
37,2015,38,1.099454728,1.098177792,1.098190215,1.098186774,1.099473096,1.099457691,1.098198935,1.098188805
38,2015,39,1.099454728,1.093295713,1.09330799,1.093304587,1.099473096,1.099457691,1.093316615,1.093306595
39,2015,40,1.099454728,1.097031173,1.097043399,1.097040006,1.099473096,1.099457691,1.097051995,1.097042009
40,2015,41,1.099454728,1.103422407,1.103434608,1.103431219,1.099473096,1.099457691,1.103443194,1.103433219
41,2015,42,1.099454728,1.089099827,1.089111773,1.089108451,1.099473096,1.099457691,1.089120187,1.089110411
42,2015,43,1.099454728,1.074789928,1.074801622,1.074798366,1.099473096,1.099457691,1.074809866,1.074800287
43,2015,44,1.099454728,1.085232688,1.085244396,1.085241133,1.099473096,1.099457691,1.085252658,1.085243058
44,2015,45,1.099454728,1.07601284,1.076024348,1.076021137,1.099473096,1.099457691,1.076032478,1.076023032
45,2015,46,1.099454728,1.074911801,1.074923195,1.074920011,1.099473096,1.099457691,1.074931253,1.07492189
46,2015,47,1.099454728,1.082793358,1.08280473,1.082801548,1.099473096,1.099457691,1.082812781,1.082803425
47,2015,48,1.099454728,1.077173555,1.077184761,1.077181622,1.099473096,1.099457691,1.077192705,1.077183474
48,2015,49,1.099454728,1.072600548,1.0726116,1.0726085,1.099473096,1.099457691,1.072619443,1.072610329
49,2015,50,1.099454728,1.07106058,1.071071506,1.071068437,1.099473096,1.099457691,1.071079271,1.071070248
50,2015,51,1.099454728,1.082655785,1.082666716,1.08266364,1.099473096,1.099457691,1.082674494,1.082665455
51,2015,52,1.099454728,1.085274863,1.085285704,1.085282649,1.099473096,1.099457691,1.085293429,1.085284451
52,2015,53,1.099454728,1.072731909,1.07274251,1.072739518,1.099473096,1.099457691,1.072750074,1.072741283
53,2015,54,1.099454728,1.073597184,1.073607675,1.073604709,1.099473096,1.099457691,1.073615172,1.073606459
54,2015,55,1.099454728,1.095853381,1.095863965,1.095860968,1.099473096,1.099457691,1.09587154,1.095862735
55,2015,56,1.099454728,1.076665528,1.076675804,1.076672888,1.099473096,1.099457691,1.07668317,1.076674608
56,2015,57,1.099454728,1.074691074,1.074701206,1.074698326,1.099473096,1.099457691,1.074708483,1.074700025
57,2015,58,1.099454728,1.076011628,1.076021646,1.076018793,1.099473096,1.099457691,1.076028854,1.076020476
58,2015,59,1.099454728,1.079397373,1.079407293,1.079404462,1.099473096,1.099457691,1.079414443,1.079406131
59,2015,60,1.220082907,1.166207923,1.166218488,1.166215466,1.220098727,1.22008518,1.166226118,1.166217248
60,2015,61,1.220082907,1.1609727,1.160983063,1.160980092,1.220098727,1.22008518,1.160990563,1.160981844
61,2015,62,1.220082907,1.17298879,1.1729991,1.172996136,1.220098727,1.22008518,1.173006579,1.172997883
62,2015,63,1.220082907,1.150613184,1.150623141,1.150620271,1.220098727,1.22008518,1.15063038,1.150621963
63,2015,64,1.220082907,1.14793501,1.147944785,1.14794196,1.220098727,1.22008518,1.147951909,1.147943625
64,2015,65,1.220082907,1.167211457,1.16722123,1.167218397,1.220098727,1.22008518,1.167228371,1.167220067
65,2015,66,1.220082907,1.183809967,1.183819704,1.183816873,1.220098727,1.22008518,1.18382684,1.183818542
66,2015,67,1.220082907,1.193078895,1.193088529,1.193085719,1.220098727,1.22008518,1.19309561,1.193087375
67,2015,68,1.220082907,1.203296922,1.203306454,1.203303664,1.220098727,1.22008518,1.203313482,1.203305308
68,2015,69,1.220082907,1.225182963,1.225192474,1.22518968,1.220098727,1.22008518,1.225199509,1.225191326
