id,year,doy,TEM,DALEC,TECO,FBDC,CASA,CENTURY,CLM,ORCHIDEE
0,2015,1,1.133143027,1.106349481,1.106361642,1.106357612,1.133160784,1.133147306,1.106371472,1.106359976
1,2015,2,1.133143027,1.10546801,1.10548014,1.105476119,1.133160784,1.133147306,1.105489948,1.105478478
2,2015,3,1.133143027,1.105362648,1.105374754,1.105370739,1.133160784,1.133147306,1.105384545,1.105373094
3,2015,4,1.133143027,1.10601914,1.106031227,1.106027216,1.133160784,1.133147306,1.106041007,1.106029569
4,2015,5,1.133143027,1.106933846,1.106945915,1.106941908,1.133160784,1.133147306,1.106955684,1.106944259
5,2015,6,1.133143027,1.10787346,1.107885508,1.107881506,1.133160784,1.133147306,1.107895266,1.107883854
6,2015,7,1.133143027,1.108748628,1.108760653,1.108756656,1.133160784,1.133147306,1.108770397,1.108759001
7,2015,8,1.133143027,1.109644741,1.10965674,1.109652748,1.133160784,1.133147306,1.109666468,1.10965509
8,2015,9,1.133143027,1.110501559,1.11051353,1.110509544,1.133160784,1.133147306,1.110523241,1.110511882
9,2015,10,1.133143027,1.112456751,1.112468703,1.11246472,1.133160784,1.133147306,1.112478405,1.112467056
10,2015,11,1.133143027,1.112955022,1.112966936,1.112962962,1.133160784,1.133147306,1.112976615,1.112965293
11,2015,12,1.133143027,1.113417311,1.113429185,1.11342522,1.133160784,1.133147306,1.113438839,1.113427546
12,2015,13,1.133143027,1.113977075,1.113988908,1.113984953,1.133160784,1.133147306,1.113998536,1.113987273
13,2015,14,1.133143027,1.114420196,1.114431983,1.114428039,1.133160784,1.133147306,1.114441583,1.114430352
14,2015,15,1.133143027,1.11488904,1.11490078,1.114896847,1.133160784,1.133147306,1.114910351,1.114899154
15,2015,16,1.133143027,1.115362986,1.115374677,1.115370756,1.133160784,1.133147306,1.115384217,1.115373055
16,2015,17,1.133143027,1.115839973,1.11585161,1.115847702,1.133160784,1.133147306,1.115861118,1.115849994
17,2015,18,1.133143027,1.116335052,1.116346636,1.11634274,1.133160784,1.133147306,1.11635611,1.116345025
18,2015,19,1.133143027,1.116858385,1.116869912,1.116866029,1.133160784,1.133147306,1.116879351,1.116868306
19,2015,20,1.133143027,1.117282867,1.117294334,1.117290466,1.133160784,1.133147306,1.117303735,1.117292734
20,2015,21,1.133143027,1.117380836,1.117392237,1.117388385,1.133160784,1.133147306,1.117401597,1.117390644
21,2015,22,1.133143027,1.110008013,1.110019271,1.110015461,1.133160784,1.133147306,1.110028526,1.110017695
22,2015,23,1.133143027,1.139137329,1.139148807,1.139144915,1.133160784,1.133147306,1.139158258,1.139147197
23,2015,24,1.133143027,1.143264287,1.143275729,1.143271842,1.133160784,1.133147306,1.143285166,1.143274121
24,2015,25,1.133143027,1.115866559,1.115877651,1.115873876,1.133160784,1.133147306,1.115886813,1.115876089
25,2015,26,1.133143027,1.128001013,1.128012145,1.128008348,1.133160784,1.133147306,1.128021356,1.128010574
26,2015,27,1.133143027,1.132093352,1.132104441,1.132100651,1.133160784,1.133147306,1.132113634,1.132102873
27,2015,28,1.133143027,1.130893513,1.130904504,1.130900739,1.133160784,1.133147306,1.130913633,1.130902946
28,2015,29,1.133143027,1.119729356,1.119740153,1.119736445,1.133160784,1.133147306,1.119749137,1.119738619
29,2015,30,1.133143027,1.099760911,1.099771429,1.099767808,1.133160784,1.133147306,1.099780199,1.099769931
30,2015,31,1.133143027,1.112622412,1.112632963,1.112629322,1.133160784,1.133147306,1.11264178,1.112631456
31,2015,32,1.07672373,1.052592094,1.052601993,1.052598568,1.076738419,1.076727307,1.052610282,1.052600576
32,2015,33,1.07672373,1.051334193,1.051343996,1.051340596,1.076738419,1.076727307,1.051352223,1.051342589
33,2015,34,1.07672373,1.054692051,1.054701798,1.054698408,1.076738419,1.076727307,1.054709996,1.054700395
34,2015,35,1.07672373,1.056636985,1.056646661,1.056643286,1.076738419,1.076727307,1.056654818,1.056645264
35,2015,36,1.07672373,1.05571275,1.055722326,1.055718977,1.076738419,1.076727307,1.05573042,1.05572094
36,2015,37,1.07672373,1.06760116,1.067610748,1.067607384,1.076738419,1.076727307,1.067618873,1.067609355
37,2015,38,1.07672373,1.077588338,1.077597917,1.077594545,1.076738419,1.076727307,1.077606056,1.07759652
38,2015,39,1.07672373,1.072340431,1.072349862,1.072346531,1.076738419,1.076727307,1.0723579,1.072348483
39,2015,40,1.07672373,1.076491113,1.076500478,1.076497159,1.076738419,1.076727307,1.076508482,1.076499103
40,2015,41,1.07672373,1.082816688,1.082826002,1.082822689,1.076738419,1.076727307,1.082833986,1.082824629
41,2015,42,1.07672373,1.067897874,1.067906954,1.067903712,1.076738419,1.076727307,1.067914762,1.067905611
42,2015,43,1.07672373,1.053693842,1.053702695,1.053699522,1.076738419,1.076727307,1.053710335,1.05370138
43,2015,44,1.07672373,1.063878682,1.063887512,1.063884335,1.076738419,1.076727307,1.063895157,1.063886195
44,2015,45,1.07672373,1.054537828,1.054546471,1.054543348,1.076738419,1.076727307,1.054553981,1.054545176
45,2015,46,1.07672373,1.053448541,1.053457064,1.053453971,1.076738419,1.076727307,1.053464498,1.053455782
46,2015,47,1.07672373,1.061308344,1.061316816,1.061313727,1.076738419,1.076727307,1.061324234,1.061315535
47,2015,48,1.07672373,1.055976317,1.055984631,1.055981586,1.076738419,1.076727307,1.05599194,1.055983368
48,2015,49,1.07672373,1.051052327,1.051060486,1.051057483,1.076738419,1.076727307,1.051067689,1.051059241
49,2015,50,1.07672373,1.049162412,1.049170438,1.049167469,1.076738419,1.076727307,1.049177555,1.049169207
50,2015,51,1.07672373,1.060797641,1.060805634,1.060802661,1.076738419,1.076727307,1.060812753,1.0608044
51,2015,52,1.07672373,1.063757315,1.063765205,1.063762254,1.076738419,1.076727307,1.063772266,1.06376398
52,2015,53,1.07672373,1.05091333,1.050921,1.050918115,1.076738419,1.076727307,1.050927899,1.050919802
53,2015,54,1.07672373,1.051546108,1.051553656,1.051550799,1.076738419,1.076727307,1.051560481,1.05155247
54,2015,55,1.07672373,1.073830896,1.073838471,1.073835585,1.076738419,1.076727307,1.073845357,1.073837272
55,2015,56,1.07672373,1.054729575,1.054736884,1.054734081,1.076738419,1.076727307,1.054743567,1.05473572
56,2015,57,1.07672373,1.052792895,1.052800057,1.052797292,1.076738419,1.076727307,1.052806646,1.052798908
57,2015,58,1.07672373,1.053809213,1.053816247,1.053813512,1.076738419,1.076727307,1.053822759,1.053815111
58,2015,59,1.07672373,1.057046775,1.057053693,1.057050982,1.076738419,1.076727307,1.057060139,1.057052566
59,2015,60,1.06123447,1.14706433,1.147071672,1.14706877,1.061245861,1.061237348,1.147078566,1.147070466
60,2015,61,1.06123447,1.142162115,1.14216926,1.14216641,1.061245861,1.061237348,1.142176022,1.142168075
61,2015,62,1.06123447,1.153660806,1.153667852,1.153665014,1.061245861,1.061237348,1.153674575,1.153666671
62,2015,63,1.06123447,1.131268706,1.131275448,1.131272705,1.061245861,1.061237348,1.131281937,1.131274306
63,2015,64,1.06123447,1.12839891,1.128405465,1.12840277,1.061245861,1.061237348,1.128411834,1.128404343
64,2015,65,1.06123447,1.147160951,1.147167438,1.147164741,1.061245861,1.061237348,1.147173803,1.147166315
65,2015,66,1.06123447,1.164473809,1.164480209,1.164477515,1.061245861,1.061237348,1.164486555,1.164479086
66,2015,67,1.06123447,1.157039765,1.157046026,1.157043356,1.061245861,1.061237348,1.157052306,1.157044913
67,2015,68,1.06123447,1.104666249,1.104672377,1.104669727,1.061245861,1.061237348,1.104678601,1.104671272
68,2015,69,1.06123447,1.003807437,1.003813464,1.003810818,1.061245861,1.061237348,1.003819668,1.00381236
69,2015,70,1.06123447,1.166286417,1.166292147,1.166289591,1.061245861,1.061237348,1.16629813,1.16629108
70,2015,71,1.06123447,0.844170981,0.844176622,0.844174061,1.061245861,1.061237348,0.844182602,0.844175552
71,2015,72,1.06123447,1.153096147,1.153101459,1.153099003,1.061245861,1.061237348,1.153107184,1.153100433
72,2015,73,1.06123447,0.554257702,0.554262962,0.55426048,1.061245861,1.061237348,0.554268735,0.554261924
73,2015,74,1.06123447,-0.510331887,-0.510326779,-0.510329244,1.061245861,1.061237348,-0.510321061,-0.51032781
74,2015,75,1.06123447,1.227227329,1.227232136,1.227229762,1.061245861,1.061237348,1.227237629,1.227231142
75,2015,76,1.06123447,1.158048329,1.158052737,1.158050506,1.061245861,1.061237348,1.158057886,1.158051802
76,2015,77,1.06123447,1.119983215,1.119987406,1.119985228,1.061245861,1.061237348,1.119992419,1.119986493
77,2015,78,1.06123447,1.185898585,1.185902585,1.185900445,1.061245861,1.061237348,1.185907496,1.185901687
78,2015,79,1.06123447,1.162446379,1.162450199,1.162448089,1.061245861,1.061237348,1.162455028,1.162449313
79,2015,80,1.06123447,1.153121241,1.153124701,1.153122723,1.061245861,1.061237348,1.153129212,1.15312387
80,2015,81,1.06123447,1.105553966,1.105557238,1.105555295,1.061245861,1.061237348,1.105561654,1.105556421
81,2015,82,1.06123447,1.170556352,1.170559433,1.170557523,1.061245861,1.061237348,1.170563758,1.170558629
82,2015,83,1.06123447,1.147538459,1.14754136,1.147539472,1.061245861,1.061237348,1.147545619,1.147540564
83,2015,84,1.06123447,1.192336492,1.192339144,1.19233732,1.061245861,1.061237348,1.192343239,1.192338374
84,2015,85,1.06123447,1.166864159,1.166866525,1.166864795,1.061245861,1.061237348,1.166870391,1.166865794
85,2015,86,1.06123447,1.084700436,1.084702543,1.08470089,1.061245861,1.061237348,1.084706217,1.084701844
86,2015,87,1.06123447,1.131238722,1.131240614,1.131239003,1.061245861,1.061237348,1.131244177,1.131239932
87,2015,88,1.06123447,1.207554644,1.207556357,1.207554742,1.061245861,1.061237348,1.207559907,1.207555672
88,2015,89,1.06123447,1.122196021,1.122197469,1.122195926,1.061245861,1.061237348,1.122200837,1.122196813
89,2015,90,1.06123447,0.634079232,0.634080437,0.634078933,1.061245861,1.061237348,0.634083696,0.634079797
90,2015,91,0.112606841,0.114222727,0.114223713,0.114222174,0.112610595,0.112608069,0.114227021,0.114223056
91,2015,92,0.112606841,1.009228007,1.00922869,1.009227211,0.112610595,0.112608069,1.009231835,1.009228057
92,2015,93,0.112606841,1.226808798,1.226809161,1.226807838,0.112610595,0.112608069,1.226811945,1.226808594
93,2015,94,0.112606841,1.144978354,1.144978434,1.144977171,0.112610595,0.112608069,1.14498106,1.144977891
94,2015,95,0.112606841,1.053421729,1.053421523,1.053420332,0.112610595,0.112608069,1.053423964,1.05342101
95,2015,96,0.112606841,1.172331912,1.172331407,1.172330271,0.112610595,0.112608069,1.172333698,1.172330915
96,2015,97,0.112606841,1.255653094,1.255652292,1.25565123,0.112610595,0.112608069,1.255654396,1.255651831
97,2015,98,0.112606841,1.030301298,1.030300184,1.030299187,0.112610595,0.112608069,1.030302116,1.030299749
98,2015,99,0.112606841,1.175505295,1.175503845,1.175502909,0.112610595,0.112608069,1.175505612,1.175503434
99,2015,100,0.112606841,0.659046232,0.659044462,0.659043604,0.112610595,0.112608069,0.659046031,0.659044083
100,2015,101,0.112606841,-1.199940464,-1.19994258,-1.199943369,0.112610595,0.112608069,-1.199941198,-1.199942931
101,2015,102,0.112606841,-1.895048789,-1.895051516,-1.895052291,0.112610595,0.112608069,-1.895050236,-1.895051865
102,2015,103,0.112606841,0.852967175,0.852964245,0.852963595,0.112610595,0.112608069,0.852965243,0.852963948
103,2015,104,0.112606841,-1.506010286,-1.506013475,-1.50601403,0.112610595,0.112608069,-1.506012706,-1.506013732
104,2015,105,0.112606841,-1.95146093,-1.951464647,-1.951465143,0.112610595,0.112608069,-1.951464061,-1.951464881
105,2015,106,0.112606841,-1.201914015,-1.201918068,-1.201918477,0.112610595,0.112608069,-1.201917702,-1.201918267
106,2015,107,0.112606841,-1.903718581,-1.903723017,-1.903723345,0.112610595,0.112608069,-1.903722865,-1.903723183
107,2015,108,0.112606841,-0.541217431,-0.54122224,-0.541222486,0.112610595,0.112608069,-0.541222303,-0.541222374
108,2015,109,0.112606841,1.350770031,1.35076505,1.35076489,0.112610595,0.112608069,1.350764788,1.350764952
109,2015,110,0.112606841,1.3012977,1.301292594,1.301292513,0.112610595,0.112608069,1.301292154,1.30129253
110,2015,111,0.112606841,1.278890376,1.278885057,1.27888505,0.112610595,0.112608069,1.27888444,1.278885023
111,2015,112,0.112606841,1.225936938,1.225931291,1.225931356,0.112610595,0.112608069,1.225930484,1.225931286
112,2015,113,0.112606841,0.853271598,0.853265609,0.85326575,0.112610595,0.112608069,0.853264606,0.853265635
113,2015,114,0.112606841,1.297072726,1.297066388,1.297066606,0.112610595,0.112608069,1.297065186,1.297066446
114,2015,115,0.112606841,0.115731873,0.115724919,0.115725229,0.112610595,0.112608069,0.115723451,0.115725012
115,2015,116,0.112606841,-0.779144967,-0.779152236,-0.779151845,0.112610595,0.112608069,-0.779153909,-0.779152109
116,2015,117,0.112606841,-2.063728923,-2.063736694,-2.063736209,0.112610595,0.112608069,-2.063738619,-2.06373653
117,2015,118,0.112606841,-0.647786181,-0.647794619,-0.647794027,0.112610595,0.112608069,-0.647796847,-0.647794413
118,2015,119,0.112606841,-0.154575936,-0.154584409,-0.154583756,0.112610595,0.112608069,-0.154586768,-0.154584177
119,2015,120,0.112606841,-1.524246883,-1.52425617,-1.524255392,0.112610595,0.112608069,-1.524258883,-1.524255889
120,2015,121,-0.645200894,-1.695168397,-1.695178924,-1.695177974,-0.645210264,-0.645202476,-1.695182142,-1.695178576
121,2015,122,-0.645200894,-2.221815317,-2.221826348,-2.221825286,-0.645210264,-0.645202476,-2.221829856,-2.221825955
122,2015,123,-0.645200894,-1.849671596,-1.849683523,-1.849682309,-0.645210264,-0.645202476,-1.849687453,-1.84968307
123,2015,124,-0.645200894,-1.321134983,-1.321146528,-1.321145298,-0.645210264,-0.645202476,-1.321150445,-1.321146065
124,2015,125,-0.645200894,-2.040419458,-2.040431381,-2.040430059,-0.645210264,-0.645202476,-2.040435533,-2.040430881
